book_id,tag_id,count
6889,50,26
6889,52,403
6889,96,17
6889,353,10
6889,512,18
6889,544,71
6889,749,11
6889,934,12
6889,1054,11
6889,1085,305
6889,1122,60
6889,1123,10
6889,1501,50
6889,1502,23
6889,1522,12
6889,1652,6
6889,1657,7
6889,1773,59
6889,2038,75
6889,2059,6
6889,2081,7
6889,2715,7
6961,41,12
6961,50,13
6961,52,60
6961,53,35
6961,449,95
6961,526,29
6961,544,12
6961,689,13
6961,749,4
6961,870,3
6961,926,5
6961,945,6
6961,1007,29
6961,1269,4
6961,1350,5
6961,1761,7
6961,1773,4
6961,1846,13
6961,2025,93
6961,2430,9
6961,2715,9
2136,10,21
2136,14,34
2136,50,167
2136,52,1165
2136,208,17
2136,246,15
2136,434,44
2136,437,661
2136,467,21
2136,544,321
2136,749,27
2136,1016,19
2136,1054,22
2136,1279,14
2136,1501,35
2136,1502,38
2136,1657,72
2136,1773,94
2136,1935,16
2136,2059,22
2136,2081,25
2136,2692,68
230,2,73
230,8,530
230,50,515
230,52,3865
230,349,146
230,350,453
230,353,110
230,437,159
230,467,17143
230,479,770
230,749,87
230,829,225
230,1239,1555
230,1501,234
230,1502,747
230,1773,453
230,2076,300
230,2130,107
230,2624,70
230,2692,95
3123,14,14
3123,52,14
3123,96,10
3123,212,9
3123,214,204
3123,366,113
3123,388,20
3123,541,18
3123,598,10
3123,626,7
3123,786,441
3123,999,35
3123,1099,11
3123,1147,9
3123,1239,219
3123,1313,9
3123,1359,12
3123,1466,7
3123,1592,125
3123,1761,693
3123,1764,171
3123,1926,393
3123,1927,17
3123,2316,22
3123,2319,19
3123,2322,12
130,2,74
130,50,318
130,52,6368
130,53,374
130,96,842
130,467,12943
130,479,84
130,749,96
130,1225,213
130,1239,101
130,1501,346
130,1502,1216
130,1657,185
130,1773,1031
130,1775,269
130,2059,90
130,2263,159
130,2715,86
560,2,49
560,8,415
560,14,105
560,50,172
560,51,46
560,52,2810
560,233,67
560,353,46
560,467,8419
560,480,57
560,749,85
560,966,48
560,1051,1814
560,1225,50
560,1239,422
560,1501,186
560,1502,635
560,1773,567
560,2057,54
560,2624,46
560,2692,61
7952,2,19
7952,8,97
7952,14,9
7952,52,319
7952,467,178
7952,544,19
7952,1051,119
7952,1239,30
7952,1501,50
7952,1502,15
7952,1657,20
7952,1714,6
7952,1756,6
7952,1773,51
7952,2057,7
7952,2125,21
7952,2700,7
115,10,74
115,14,168
115,50,612
115,52,6142
115,96,178
115,467,316
115,512,250
115,544,1202
115,749,102
115,934,134
115,1085,860
115,1089,240
115,1122,168
115,1215,61
115,1239,1120
115,1501,577
115,1502,405
115,1657,104
115,1773,623
115,2038,255
115,2059,91
115,2226,95
870,8,27
870,14,40
870,50,26
870,52,18
870,96,452
870,214,1671
870,223,77
870,366,28
870,462,322
870,1147,19
870,1239,3497
870,1592,25
870,1761,1634
870,1764,677
870,1926,664
870,1927,22
870,2607,119
366,3,31
366,14,24
366,50,23
366,96,606
366,214,3318
366,223,47
366,467,21
366,1147,35
366,1239,3538
366,1592,48
366,1761,1562
366,1764,633
366,1866,23
366,1926,330
366,2105,37
366,2106,94
366,2607,106
2439,14,9
2439,50,6
2439,52,188
2439,214,31
2439,358,11
2439,366,9
2439,467,9
2439,544,5
2439,830,14
2439,861,8
2439,870,403
2439,945,11
2439,1007,19
2439,1164,5
2439,1350,54
2439,1502,9
2439,1559,5
2439,1587,5
2439,1592,23
2439,1608,12
2439,1740,48
2439,1743,17
2439,1761,127
2439,1764,28
2439,1773,24
2439,1872,54
2439,1880,169
2439,2145,4
2439,2209,191
2439,2357,9
2650,14,3
2650,50,9
2650,52,21
2650,53,9
2650,196,5
2650,212,17
2650,214,298
2650,285,6
2650,1090,4
2650,1350,27
2650,1585,4
2650,1592,87
2650,1675,5
2650,1761,70
2650,1764,15
2650,2145,6
2650,2209,11
2650,2357,89
2650,2362,60
2650,2440,12
2174,14,12
2174,96,181
2174,214,620
2174,223,23
2174,285,8
2174,491,16
2174,1147,7
2174,1237,16
2174,1239,417
2174,1592,20
2174,1761,151
2174,1764,190
2174,1926,85
2174,1968,9
2174,2607,53
2174,2700,40
2174,2707,7
2174,2710,31
5180,8,10
5180,14,6
5180,50,11
5180,52,4
5180,96,121
5180,214,786
5180,1237,26
5180,1239,646
5180,1592,26
5180,1761,295
5180,1764,127
5180,1926,47
5180,2607,24
7738,8,18
7738,50,18
7738,52,7
7738,96,110
7738,214,6
7738,526,8
7738,712,70
7738,1090,5
7738,1237,29
7738,1239,319
7738,1657,4
7738,1715,9
7738,1720,11
7738,1745,5
7738,1761,175
7738,1764,183
7738,2541,5
7738,2595,4
7738,2607,15
8721,8,14
8721,14,5
8721,52,7
8721,53,5
8721,96,87
8721,214,8
8721,366,10
8721,526,9
8721,786,4
8721,828,8
8721,907,4
8721,1090,11
8721,1114,4
8721,1237,38
8721,1239,291
8721,1466,16
8721,1724,5
8721,1761,348
8721,1764,123
8721,1926,9
8721,2486,7
8721,2528,13
8721,2607,18
8721,2700,23
726,41,17
726,50,57
726,52,470
726,544,32
726,598,737
726,689,1254
726,1031,42
726,1269,72
726,1688,63
726,1699,16
726,1740,10
726,1773,19
726,1918,27
726,2025,881
726,2108,10
726,2220,39
7645,41,2
7645,50,2
7645,52,54
7645,53,3
7645,544,4
7645,579,2
7645,598,16
7645,689,56
7645,1481,32
7645,1773,4
7645,2025,51
2489,50,54
2489,52,658
2489,53,41
2489,350,16
2489,505,198
2489,507,54
2489,526,159
2489,870,17
2489,924,64
2489,945,3991
2489,964,14
2489,1067,115
2489,1095,20
2489,1225,48
2489,1279,708
2489,1281,385
2489,1307,20
2489,1773,74
2489,1791,21
2489,2166,80
2489,2231,39
2489,2232,23
2489,2348,33
2489,2430,33
2489,2451,154
2489,2667,16
2489,2715,19
298,2,57
298,8,239
298,50,212
298,52,2749
298,53,343
298,350,139
298,457,47
298,467,7987
298,526,9958
298,772,763
298,829,62
298,945,796
298,1068,42
298,1239,98
298,1269,50
298,1502,353
298,1773,379
298,1775,61
298,1942,43
298,2231,335
298,2348,116
298,2375,311
298,2527,1008
298,2528,41
298,2624,88
298,2715,48
3048,10,11
3048,14,75
3048,52,893
3048,171,100
3048,179,13
3048,467,57
3048,544,95
3048,598,34
3048,626,15
3048,689,257
3048,945,12
3048,1007,21
3048,1239,674
3048,1378,31
3048,1501,91
3048,1502,145
3048,1657,15
3048,1773,207
3048,1880,18
3048,2025,14
3048,2125,16
3048,2576,229
3048,2700,43
653,14,116
653,50,173
653,52,2546
653,137,31
653,139,85
653,309,32
653,467,349
653,526,920
653,544,283
653,689,31
653,749,41
653,772,1011
653,945,151
653,1269,201
653,1501,172
653,1502,358
653,1657,110
653,1714,38
653,1773,618
653,1774,36
653,1880,38
653,1938,91
653,1942,158
653,2025,44
653,2348,59
7651,9,4
7651,14,6
7651,52,337
7651,467,13
7651,544,33
7651,878,10
7651,945,43
7651,1501,34
7651,1502,18
7651,1657,6
7651,1714,9
7651,1773,80
7651,1774,11
7651,1938,22
7651,2340,7
8532,14,12
8532,52,186
8532,467,106
8532,481,11
8532,544,20
8532,878,7
8532,945,34
8532,1007,9
8532,1239,152
8532,1501,8
8532,1502,59
8532,1714,9
8532,1773,53
8532,1938,60
489,14,16
489,50,34
489,52,655
489,145,37
489,148,18
489,353,25
489,467,1260
489,777,16
489,870,894
489,871,41
489,926,21
489,1007,469
489,1350,136
489,1378,20
489,1502,205
489,1657,16
489,1700,17
489,1740,20
489,1761,305
489,1764,104
489,1773,108
489,1872,21
489,1880,1359
489,1910,16
489,1911,19
489,1913,1883
489,2209,121
489,2510,20
489,2700,20
127,14,62
127,50,191
127,52,35
127,54,39
127,257,34
127,366,2211
127,516,43
127,526,547
127,626,127
127,786,405
127,790,121
127,834,42
127,871,49
127,1090,47
127,1239,76
127,1401,35
127,1479,34
127,1740,1604
127,1761,6234
127,1764,2179
127,1821,33
127,1872,167
127,1880,201
127,1926,52
127,1934,42
127,1935,48
127,1981,47
127,2011,67
127,2209,471
127,2316,273
127,2319,80
127,2322,659
3661,14,6
3661,366,731
3661,526,12
3661,786,49
3661,790,7
3661,834,117
3661,999,16
3661,1479,13
3661,1740,14
3661,1761,276
3661,1764,75
3661,1872,8
3661,1981,10
3661,2209,37
3661,2396,56
3661,2483,22
3661,2486,81
160,8,503
160,14,133
160,50,361
160,52,5222
160,280,113
160,349,132
160,350,446
160,467,18945
160,479,73
160,512,194
160,749,114
160,829,303
160,1225,261
160,1239,1158
160,1501,280
160,1502,1094
160,1773,780
160,2624,367
160,2715,97
4,50,1334
4,52,879
4,96,1467
4,233,365
4,267,726
4,467,38981
4,479,2956
4,512,930
4,544,253
4,598,309
4,689,246
4,749,572
4,934,287
4,1225,923
4,1239,6475
4,1501,928
4,1502,2505
4,1657,497
4,1773,2022
4,2044,280
4,2046,458
4,2059,584
4,2335,472
4,2715,2436
1739,9,9
1739,14,33
1739,50,39
1739,52,1360
1739,96,75
1739,97,11
1739,366,12
1739,467,216
1739,505,10
1739,544,184
1739,598,21
1739,749,24
1739,999,16
1739,1239,12
1739,1279,43
1739,1281,11
1739,1474,10
1739,1481,9
1739,1501,95
1739,1502,111
1739,1657,63
1739,1773,153
1739,1926,17
1739,1935,15
1739,2025,10
1739,2044,14
1739,2166,43
1739,2316,13
8906,3,26
8906,50,11
8906,52,125
8906,126,4
8906,349,3
8906,350,11
8906,467,94
8906,505,5
8906,606,4
8906,786,4
8906,829,15
8906,871,47
8906,1067,4
8906,1225,12
8906,1239,24
8906,1279,75
8906,1281,18
8906,1377,40
8906,1501,9
8906,1502,47
8906,1761,49
8906,1764,28
8906,1880,28
8906,1913,3
8906,1926,34
8906,1992,3
8906,2166,62
8906,2263,18
8906,2316,6
646,14,25
646,30,30
646,50,170
646,52,29
646,53,31
646,126,27
646,233,50
646,349,61
646,350,232
646,467,1523
646,505,30
646,829,126
646,945,53
646,1007,32
646,1225,179
646,1239,610
646,1279,75
646,1281,24
646,1501,70
646,1586,99
646,1622,54
646,1773,61
646,1913,1615
646,2166,36
646,2263,337
2498,14,61
2498,50,29
2498,52,16
2498,129,14
2498,366,14
2498,526,203
2498,549,10
2498,554,56
2498,623,9
2498,626,23
2498,786,28
2498,1023,774
2498,1090,37
2498,1239,2091
2498,1619,31
2498,1720,12
2498,1721,13
2498,1761,1647
2498,1763,18
2498,1764,682
2498,1926,12
2498,2322,10
2498,2528,11
2498,2700,64
1897,25,76
1897,48,9
1897,50,43
1897,52,26
1897,212,12
1897,214,533
1897,267,9
1897,285,11
1897,441,78
1897,544,9
1897,598,6
1897,724,7
1897,749,15
1897,934,17
1897,1038,30
1897,1225,7
1897,1350,24
1897,1592,394
1897,1598,8
1897,1740,101
1897,1761,704
1897,1764,210
1897,1773,29
1897,2011,10
1897,2059,8
1897,2081,6
1897,2209,15
1897,2316,10
1897,2322,9
1897,2440,21
1897,2480,8
1897,2558,9
1897,2570,45
1897,2715,38
666,14,48
666,50,304
666,52,2301
666,53,110
666,357,49
666,505,70
666,526,526
666,544,259
666,648,34
666,934,38
666,945,7023
666,1021,41
666,1067,78
666,1130,72
666,1269,61
666,1279,292
666,1281,102
666,1502,46
666,1657,75
666,1701,543
666,1773,233
666,1846,92
666,2231,87
666,2232,54
666,2348,93
666,2413,865
666,2430,131
666,2715,64
4510,14,9
4510,50,13
4510,52,182
4510,366,10
4510,378,22
4510,379,13
4510,381,13
4510,505,15
4510,526,11
4510,544,107
4510,626,6
4510,846,7
4510,1054,4
4510,1067,21
4510,1279,78
4510,1281,32
4510,1501,35
4510,1502,40
4510,1657,17
4510,1761,20
4510,1773,69
4510,2166,10
4510,2483,14
4510,2486,31
663,14,81
663,30,34
663,42,20
663,50,27
663,52,25
663,96,347
663,97,21
663,223,38
663,467,127
663,526,22
663,626,34
663,786,28
663,790,93
663,1225,24
663,1239,4946
663,1761,2701
663,1763,27
663,1764,1269
663,1880,21
663,1926,760
663,1927,35
663,2044,44
663,2316,94
663,2319,22
663,2322,66
663,2479,20
663,2607,96
462,30,22
462,54,6
462,129,7
462,158,9
462,171,414
462,467,11
462,526,6
462,605,6
462,606,39
462,626,31
462,627,14
462,790,9
462,871,102
462,966,11
462,1239,40
462,1502,11
462,1740,29
462,1761,640
462,1763,6
462,1764,175
462,1880,229
462,1926,8
462,2212,8
1797,14,63
1797,50,51
1797,52,1706
1797,96,221
1797,467,589
1797,505,19
1797,526,20
1797,541,32
1797,544,163
1797,689,122
1797,1279,39
1797,1501,170
1797,1502,293
1797,1657,95
1797,1773,283
1797,1775,57
1797,1942,76
1797,1947,252
1797,2166,58
1797,2263,17
1797,2692,16
245,52,1980
245,53,198
245,233,141
245,267,953
245,424,119
245,441,5015
245,467,1588
245,512,176
245,544,217
245,658,170
245,749,81
245,801,68
245,945,1299
245,1054,235
245,1419,229
245,1420,179
245,1432,102
245,1437,679
245,1502,70
245,1622,593
245,1744,416
245,1773,185
245,2059,613
245,2488,78
245,2715,2300
245,2717,161
148,50,460
148,52,3011
148,96,48
148,171,835
148,267,32
148,437,64
148,467,806
148,512,47
148,544,206
148,749,96
148,1225,38
148,1239,6508
148,1501,149
148,1502,184
148,1657,30
148,1773,331
148,2692,47
148,2715,80
6299,8,12
6299,10,13
6299,14,14
6299,50,56
6299,52,36
6299,96,5
6299,171,7
6299,223,8
6299,350,6
6299,414,5
6299,432,7
6299,437,6
6299,467,8
6299,544,24
6299,658,5
6299,749,21
6299,934,7
6299,966,10
6299,1054,5
6299,1239,945
6299,1501,17
6299,1502,16
6299,1657,8
6299,1714,8
6299,1773,35
6299,2420,12
6299,2624,20
6299,2692,18
4842,10,6
4842,14,5
4842,50,51
4842,51,5
4842,52,450
4842,96,8
4842,171,75
4842,437,14
4842,467,7
4842,544,38
4842,689,50
4842,749,13
4842,934,5
4842,945,6
4842,964,5
4842,1007,27
4842,1051,9
4842,1237,10
4842,1239,995
4842,1501,22
4842,1502,16
4842,1657,6
4842,1773,34
4842,2059,6
4842,2692,9
5523,41,30
5523,50,2
5523,52,20
5523,53,15
5523,121,19
5523,267,4
5523,505,5
5523,507,33
5523,510,15
5523,658,5
5523,749,6
5523,870,2
5523,945,30
5523,1105,4
5523,1149,64
5523,1269,3
5523,1392,7
5523,1542,1279
5523,1543,2
5523,1559,2
5523,1667,2
5523,1846,16
5523,2252,8
5523,2259,21
5523,2264,2
5523,2265,22
5523,2270,11
5523,2331,2
5523,2430,16
5523,2488,4
5523,2715,5
720,41,84
720,52,81
720,53,37
720,121,95
720,267,31
720,505,14
720,507,240
720,510,59
720,658,7
720,669,15
720,749,8
720,945,290
720,1067,9
720,1105,25
720,1149,309
720,1225,8
720,1269,14
720,1279,19
720,1392,25
720,1542,4197
720,1543,6
720,1846,45
720,2252,15
720,2259,41
720,2265,60
720,2270,24
720,2413,14
720,2430,46
720,2488,15
720,2715,72
6755,41,33
6755,50,6
6755,52,233
6755,53,162
6755,267,87
6755,424,7
6755,441,185
6755,467,30
6755,544,14
6755,801,6
6755,1419,24
6755,1420,7
6755,1432,5
6755,1437,64
6755,1502,5
6755,1622,28
6755,1721,14
6755,1773,23
6755,2025,6
6755,2059,75
6755,2440,130
6755,2488,33
6755,2674,29
6755,2715,260
6755,2717,24
478,3,196
478,14,51
478,41,50
478,50,94
478,52,2491
478,53,973
478,349,32
478,350,205
478,441,264
478,467,7337
478,480,31
478,829,166
478,945,38
478,1239,483
478,1437,33
478,1501,99
478,1502,492
478,1773,424
478,2440,144
478,2528,48
478,2715,97
58,8,425
58,50,327
58,52,7519
58,53,1272
58,96,1006
58,97,83
58,233,204
58,267,374
58,441,1762
58,467,21606
58,512,237
58,1225,499
58,1239,2129
58,1279,323
58,1437,175
58,1501,342
58,1502,1409
58,1773,1001
58,2059,111
58,2166,130
58,2299,140
58,2335,125
58,2488,87
58,2715,1384
8838,2,12
8838,14,4
8838,50,21
8838,52,27
8838,53,9
8838,179,5
8838,350,13
8838,467,110
8838,526,45
8838,689,6
8838,749,5
8838,772,17
8838,870,14
8838,945,7
8838,1007,7
8838,1239,32
8838,1501,17
8838,1502,43
8838,1513,5
8838,1657,20
8838,1773,63
8838,1846,5
8838,1880,13
8838,2025,6
8838,2231,5
8838,2239,10
8838,2348,7
8838,2528,41
8838,2609,22
8838,2610,8
8838,2715,6
93,52,3873
93,53,111
93,267,603
93,350,145
93,441,9202
93,467,15079
93,512,121
93,689,102
93,934,84
93,945,379
93,1054,124
93,1239,1213
93,1419,271
93,1420,160
93,1432,110
93,1437,1005
93,1502,398
93,1622,401
93,1773,399
93,2059,120
93,2715,1775
93,2717,208
540,8,59
540,52,1518
540,267,332
540,321,67
540,350,90
540,424,45
540,441,4680
540,467,6727
540,512,47
540,749,43
540,945,62
540,1054,49
540,1239,762
540,1419,144
540,1420,67
540,1432,60
540,1437,471
540,1502,148
540,1622,210
540,1773,143
540,1817,42
540,2059,50
540,2624,55
540,2715,784
540,2717,95
9732,14,9
9732,366,128
9732,388,20
9732,467,19
9732,526,5
9732,782,4
9732,786,1001
9732,790,18
9732,871,4
9732,999,69
9732,1147,8
9732,1239,18
9732,1479,5
9732,1493,18
9732,1761,317
9732,1764,108
9732,1880,38
9732,1926,159
9732,1927,16
9732,2316,14
9732,2319,5
9732,2322,5
3022,30,11
3022,50,63
3022,52,475
3022,53,56
3022,172,264
3022,173,29
3022,349,24
3022,350,97
3022,467,1958
3022,829,65
3022,840,58
3022,945,526
3022,1021,22
3022,1225,29
3022,1239,227
3022,1501,31
3022,1502,166
3022,1586,343
3022,1622,31
3022,1701,199
3022,1773,28
3022,1913,989
3022,2263,16
3499,121,2
3499,171,249
3499,588,3
3499,592,1
3499,1149,1
3499,1239,1
3499,1352,2
3499,1353,1
3499,1761,37
3499,1764,18
829,14,29
829,50,157
829,52,1741
829,223,33
829,349,71
829,350,187
829,353,44
829,467,4948
829,512,32
829,829,94
829,966,25
829,1239,389
829,1279,25
829,1501,122
829,1502,287
829,1657,76
829,1773,221
829,2528,87
1949,9,13
1949,14,22
1949,50,67
1949,52,1096
1949,223,18
1949,349,49
1949,350,111
1949,467,307
1949,749,13
1949,829,70
1949,934,21
1949,1239,210
1949,1501,92
1949,1502,195
1949,1657,56
1949,1773,179
1949,2316,13
6128,14,10
6128,50,49
6128,52,532
6128,223,13
6128,280,8
6128,349,15
6128,350,65
6128,353,12
6128,467,843
6128,512,22
6128,749,14
6128,829,16
6128,1085,901
6128,1122,132
6128,1123,21
6128,1239,166
6128,1261,14
6128,1501,43
6128,1502,65
6128,1522,101
6128,1652,18
6128,1657,32
6128,1773,90
6128,2038,185
6128,2226,16
550,14,112
550,50,112
550,129,78
550,526,717
550,549,43
550,554,166
550,623,43
550,626,76
550,783,68
550,786,57
550,790,28
550,835,270
550,836,88
550,873,30
550,950,65
550,1023,3213
550,1239,345
550,1401,35
550,1584,28
550,1592,31
550,1721,102
550,1761,4525
550,1763,33
550,1764,1995
550,1880,83
550,1926,173
550,2316,103
550,2319,33
550,2322,110
550,2715,31
2897,14,17
2897,50,72
2897,52,40
2897,96,124
2897,97,14
2897,214,74
2897,462,15
2897,505,36
2897,598,12
2897,658,13
2897,871,195
2897,1067,26
2897,1090,9
2897,1239,493
2897,1279,171
2897,1281,28
2897,1592,185
2897,1715,10
2897,1761,484
2897,1763,10
2897,1764,731
2897,1926,132
2897,2263,11
2897,2528,322
2897,2570,20
2897,2607,15
1216,8,35
1216,14,30
1216,50,178
1216,52,837
1216,96,21
1216,267,15
1216,512,49
1216,544,32
1216,626,45
1216,749,14
1216,934,33
1216,1054,16
1216,1239,2191
1216,1501,22
1216,1502,26
1216,1584,20
1216,1773,45
1216,2059,21
1216,2081,15
1216,2528,16
1216,2715,29
8295,50,17
8295,52,226
8295,467,9
8295,544,19
8295,622,4
8295,945,98
8295,966,4
8295,1239,24
8295,1466,101
8295,1469,4
8295,1470,4
8295,1501,10
8295,1502,24
8295,1657,5
8295,1714,7
8295,1773,22
8295,1774,4
8295,2043,8
8295,2058,3
8295,2263,166
8295,2340,47
8295,2692,9
5774,10,5
5774,14,14
5774,50,27
5774,52,265
5774,53,10
5774,214,8
5774,223,4
5774,467,6
5774,497,11
5774,538,6
5774,544,10
5774,840,4
5774,945,22
5774,966,5
5774,1239,488
5774,1466,113
5774,1469,6
5774,1501,22
5774,1502,28
5774,1682,5
5774,1761,5
5774,1773,42
5774,1774,6
5774,2125,6
5774,2340,38
5774,2692,18
5045,14,9
5045,41,8
5045,50,8
5045,52,207
5045,53,136
5045,219,8
5045,267,167
5045,441,90
5045,544,23
5045,689,23
5045,945,614
5045,1101,9
5045,1419,12
5045,1437,11
5045,1466,47
5045,1502,8
5045,1622,10
5045,1701,8
5045,1773,56
5045,1774,11
5045,1846,8
5045,2125,10
5045,2340,59
5045,2413,8
5045,2430,10
5045,2488,15
5045,2715,355
5045,2717,8
6487,171,8
6487,223,11
6487,366,127
6487,487,11
6487,516,8
6487,527,56
6487,529,24
6487,790,8
6487,834,10
6487,1479,11
6487,1740,26
6487,1761,266
6487,1764,107
6487,1981,24
6487,1984,162
6487,2483,126
6487,2484,71
6487,2486,64
6487,2705,12
4238,14,14
4238,50,31
4238,52,740
4238,96,12
4238,377,9
4238,378,48
4238,379,12
4238,381,17
4238,467,37
4238,505,7
4238,512,8
4238,544,139
4238,624,15
4238,626,17
4238,1067,8
4238,1091,7
4238,1279,19
4238,1281,18
4238,1501,39
4238,1502,47
4238,1657,32
4238,1761,41
4238,1764,9
4238,1773,88
4238,1880,7
4238,1942,7
4238,1947,15
4238,2166,15
4238,2263,30
4238,2316,8
4238,2322,15
7749,10,4
7749,50,17
7749,52,393
7749,96,3
7749,377,5
7749,378,18
7749,379,8
7749,381,14
7749,505,5
7749,544,76
7749,598,2
7749,626,3
7749,648,6
7749,771,4
7749,934,10
7749,1067,8
7749,1279,33
7749,1281,16
7749,1501,22
7749,1502,10
7749,1505,2
7749,1657,8
7749,1714,4
7749,1773,45
7749,1947,3
7749,2059,3
7749,2081,2
7749,2125,3
5808,10,4
5808,14,3
5808,50,18
5808,52,445
5808,267,6
5808,377,5
5808,378,20
5808,379,10
5808,381,15
5808,505,3
5808,544,86
5808,598,5
5808,749,10
5808,934,3
5808,1007,7
5808,1281,4
5808,1501,25
5808,1502,14
5808,1657,14
5808,1740,4
5808,1773,42
5808,1947,4
5808,2025,8
5808,2184,3
5808,2316,3
5808,2715,19
5948,14,6
5948,50,20
5948,52,481
5948,137,4
5948,267,7
5948,353,5
5948,377,7
5948,378,26
5948,379,10
5948,381,14
5948,512,4
5948,526,84
5948,544,86
5948,624,4
5948,749,5
5948,772,48
5948,945,21
5948,1501,26
5948,1502,16
5948,1657,19
5948,1773,58
5948,1821,3
5948,1942,27
5948,2303,3
5948,2715,6
1458,50,27
1458,52,44
1458,223,222
1458,350,13
1458,353,32
1458,467,45
1458,544,107
1458,749,17
1458,1239,94
1458,1501,18
1458,1657,75
1458,1773,71
1458,2700,80
1458,2707,46
311,14,38
311,50,95
311,52,179
311,209,39
311,353,40
311,467,82
311,544,46
311,840,75
311,934,25
311,1007,37
311,1239,197
311,1501,28
311,1657,33
311,1773,14
311,1935,14
311,2130,29
311,2154,38
311,2692,29
132,10,33
132,14,26
132,50,28
132,52,245
132,63,91
132,449,207
132,467,73
132,544,262
132,658,165
132,870,333
132,926,69
132,945,26
132,962,26
132,1007,81
132,1225,38
132,1350,31
132,1502,121
132,1657,85
132,1740,26
132,1764,77
132,1880,45
132,1935,32
132,2059,44
132,2081,36
132,2209,28
132,2480,36
132,2715,45
9743,14,8
9743,50,12
9743,52,360
9743,53,7
9743,96,38
9743,223,170
9743,467,37
9743,544,19
9743,945,11
9743,1225,6
9743,1239,145
9743,1500,3
9743,1501,29
9743,1502,45
9743,1628,30
9743,1657,9
9743,1761,5
9743,1773,34
9743,2436,3
9743,2628,38
7155,14,5
7155,50,28
7155,52,452
7155,96,23
7155,223,73
7155,467,10
7155,544,51
7155,598,18
7155,689,149
7155,1225,7
7155,1239,67
7155,1500,4
7155,1501,28
7155,1502,36
7155,1598,4
7155,1628,12
7155,1639,3
7155,1657,4
7155,1740,11
7155,1773,44
7155,1926,11
7155,2025,41
7155,2059,4
7155,2628,20
552,50,136
552,52,614
552,353,139
552,434,22
552,437,323
552,544,169
552,689,12
552,749,53
552,934,16
552,1773,52
552,2059,29
552,2081,15
552,2130,24
552,2335,12
552,2425,13
552,2480,34
552,2692,14
552,2693,14
552,2715,21
683,50,192
683,52,650
683,353,135
683,434,19
683,437,325
683,544,157
683,658,14
683,689,69
683,749,69
683,934,13
683,1773,61
683,2059,23
683,2081,22
683,2130,24
683,2335,14
683,2480,12
683,2715,20
1414,50,159
1414,52,502
1414,353,87
1414,434,14
1414,437,247
1414,544,147
1414,689,48
1414,749,40
1414,1773,41
1414,1846,13
1414,2059,17
1414,2081,9
1414,2130,19
1414,2335,12
1414,2480,9
1414,2715,15
3119,14,7
3119,50,50
3119,52,67
3119,53,15
3119,214,212
3119,285,6
3119,357,9
3119,437,23
3119,544,17
3119,934,13
3119,1350,6
3119,1592,227
3119,1761,324
3119,1764,123
3119,1773,6
3119,2081,6
3119,2528,74
3119,2570,7
3119,2715,5
686,50,202
686,52,746
686,353,184
686,434,34
686,437,388
686,544,195
686,749,52
686,934,30
686,1016,13
686,1555,25
686,1773,59
686,2059,35
686,2081,20
686,2130,25
686,2335,15
686,2425,12
686,2480,19
686,2692,13
686,2693,12
686,2715,18
3084,14,20
3084,52,421
3084,53,141
3084,137,20
3084,139,43
3084,223,15
3084,267,428
3084,424,16
3084,441,554
3084,512,14
3084,526,763
3084,689,15
3084,721,19
3084,722,24
3084,772,998
3084,807,28
3084,945,506
3084,1068,29
3084,1069,52
3084,1419,61
3084,1420,44
3084,1432,17
3084,1437,108
3084,1622,167
3084,1773,16
3084,1942,207
3084,2348,16
3084,2440,25
3084,2488,82
3084,2578,19
3084,2715,856
3084,2717,38
107,50,532
107,52,82
107,267,175
107,353,468
107,434,68
107,437,52
107,467,79
107,512,50
107,544,120
107,658,69
107,749,243
107,1225,82
107,1239,42
107,1773,85
107,2059,223
107,2081,37
107,2130,97
107,2480,68
107,2481,71
107,2541,32
2820,14,5
2820,50,38
2820,52,414
2820,96,10
2820,142,10
2820,267,4
2820,437,17
2820,512,17
2820,544,45
2820,749,8
2820,934,4
2820,1239,43
2820,1501,9
2820,1502,13
2820,1598,12
2820,1657,4
2820,1761,4
2820,1773,23
2820,1817,4
2820,2335,28
2820,2715,7
420,14,15
420,50,250
420,52,840
420,246,16
420,353,175
420,434,35
420,437,388
420,544,232
420,749,82
420,1773,96
420,2059,34
420,2081,20
420,2130,34
420,2480,38
420,2693,17
420,2715,18
2914,10,16
2914,14,75
2914,29,20
2914,50,101
2914,52,1153
2914,96,21
2914,267,41
2914,280,10
2914,512,60
2914,544,210
2914,598,38
2914,689,460
2914,1501,108
2914,1502,63
2914,1657,31
2914,1773,140
2914,2025,31
2914,2125,14
2914,2692,12
2914,2715,79
1627,41,47
1627,50,153
1627,52,509
1627,53,27
1627,335,58
1627,434,27
1627,437,404
1627,505,139
1627,544,101
1627,585,80
1627,598,235
1627,689,1981
1627,1016,27
1627,1067,137
1627,1279,477
1627,1281,71
1627,1284,16
1627,1688,26
1627,1773,18
1627,2025,99
1627,2301,16
1627,2692,17
9946,14,5
9946,50,4
9946,52,4
9946,214,11
9946,223,25
9946,366,3
9946,626,9
9946,1007,15
9946,1030,5
9946,1090,7
9946,1099,9
9946,1147,3
9946,1239,402
9946,1359,21
9946,1378,12
9946,1398,16
9946,1401,17
9946,1407,4
9946,1592,21
9946,1622,13
9946,1628,8
9946,1761,354
9946,1764,124
9946,1917,4
9946,1926,168
9946,1927,14
9946,2316,5
9946,2322,5
9946,2528,22
