tag_id,tag_name,classification
10833,erstkontakt,1
10834,eròtic,1
10835,erótica,1
10836,escape,1
10837,escape-from-furnace,1
10839,escaped-convict,1
10840,escapism,1
10842,eschatology,1
10844,escola,1
10846,escritoras,1
10847,escritores-mexicanos,1
10848,escuela,1
10849,esoteric,1
10850,esoteric-philosophy-or-science,1
10851,esoteric-spirituality,1
10852,esoterica,1
10853,esoterie,1
10854,esoterik,1
10855,esoterismo,1
10856,esp,1
10858,espanha,1
10859,espanol,1
10862,español,1
10863,españoles,1
10864,espaňol,1
10865,esperanza-rising,1
10866,espionage,1
10867,espionage-crime,1
10868,espionage-fiction,1
10869,espionage-intrigue,1
10870,espionage-spy,1
10871,espionage-thriller,1
10873,espionagem,1
10874,espionnage,1
10875,espiritual,1
10876,espiritualidad,1
10877,espiritualidade,1
10882,essai,1
10883,essais,1
10886,essay,1
10887,essay-collection,1
10888,essay-collections,1
10889,essay-memoir,1
10890,essay-memoir-nonfiction,1
10891,essays,1
10892,essays-and-short-stories,1
10893,essays-memoirs,1
10894,essays-nonfiction,1
10895,essays-short-stories,1
10897,essential-guides,1
10912,eternal-champion,1
10918,ethnic,1
10919,ethnic-studies,1
10920,ethnography,1
10927,euripides,1
10928,euro-history,1
10929,euro-lit,1
10936,european-folklore-roots,1
10937,european-history,1
10938,european-lit,1
10939,european-literature,1
10941,european-royalty,1
10942,european-theater,1
10950,evangelism,1
10951,evanovich,1
10955,evanovich-plum,1
10964,eve-duncan,1
10965,eve-duncan-forensic-thriller,1
10969,eve-series,1
10975,eventyr-kunst,1
10976,ever-after,1
10978,everglades,1
10979,evermore,1
10980,everneath,1
10981,everneath-series,1
10982,evernight,1
10983,evernight-series,1
10984,every-day-cookbooks,1
10987,everyday-economics,1
10995,evil,1
10996,evil-presence-in-house,1
10997,evolution,1
10998,evolutionary,1
10999,evolutionary-biology,1
11000,evolutionary-psychology,1
11004,ex-con,1
11005,ex-convicts,1
11006,ex-heroes,1
11010,ex-nuns,1
11011,ex-police,1
11015,excellent-fantasy,1
11016,excellent-fiction,1
11017,exceptionalities,1
11019,exciting-action,1
11021,execution,1
11022,executioner,1
11026,exile,1
11027,exiles,1
11028,existence,1
11029,existence-trilogy,1
11030,existencialism,1
11031,existencialismo,1
11032,existential,1
11033,existential-fiction,1
11034,existential-therapy,1
11035,existentialism,1
11036,existentialisme,1
11037,existentialist,1
11038,existentialists,1
11040,exorcism,1
11041,exorcist,1
11042,expanded-universe,1
11043,expanse,1
11044,expanse-series,1
11047,expatriate,1
11050,expedition,1
11051,expeditions,1
11055,experimental,1
11056,experimental-fiction,1
11057,experimentation,1
11060,exploitation,1
11061,exploration,1
11062,exploration-adventure,1
11063,exploratology,1
11065,explorers,1
11069,exploring-classics,1
11072,explosions,1
11074,exrtrordinary-extraterrestrials,1
11075,extinct,1
11076,extinction,1
11077,extortion,1
11080,extraterrestrial,1
11081,extreme-horror,1
11082,extreme-sports,1
11091,eça-de-queirós,1
11093,f-f,1
11094,f-f-romance,1
11095,f-historical,1
11098,f-sf,1
11106,fable,1
11107,fablehaven,1
11108,fablehaven-series,1
11109,fables,1
11110,fables-and-folklore,1
11111,fables-fairy-tale,1
11112,fables-folktales,1
11113,fables-series,1
11115,fabulist,1
11117,fachbücher,1
11121,fact-based-account,1
11123,factual,1
11124,fae,1
11125,fae-fairies,1
11126,fae-more,1
11127,fae-psychics-elementals,1
11128,faerie,1
11129,faerie-tales,1
11130,faeries,1
11131,faeriewalker,1
11132,faeriewalker-series,1
11133,faery,1
11135,fairest,1
11136,fairies,1
11137,fairly-tale,1
11138,fairstein,1
11141,fairy,1
11142,fairy-and-folk-tales,1
11143,fairy-bks,1
11144,fairy-books,1
11145,fairy-fantasy,1
11146,fairy-tail,1
11147,fairy-tails,1
11148,fairy-tale,1
11149,fairy-tale-inspired,1
11150,fairy-tale-retelling,1
11151,fairy-tale-retellings,1
11152,fairy-tales,1
11153,fairy-tales-and-fables,1
11154,fairy-tales-and-retellings,1
11155,fairy-tales-folk-tales,1
11156,fairy-tales-retold,1
11157,fairyland,1
11158,fairytail,1
11159,fairytale,1
11160,fairytale-retelling,1
11161,fairytale-retellings,1
11162,fairytales,1
11163,fairytales-and-retellings,1
11164,fairytales-folklore,1
11165,fairytales-retold,1
11166,faith,1
11167,faith-and-courage,1
11168,faith-and-hope,1
11169,faith-and-religion,1
11170,faith-and-spirituality,1
11171,faith-based,1
11172,faith-books,1
11173,faith-builder,1
11174,faith-building,1
11176,faith-christianity,1
11180,faith-related,1
11181,faith-religion,1
11182,faith-spiritual-matters,1
11183,faith-spirituality,1
11184,faith-theology,1
11185,faith-theology-and-reality,1
11186,fake,1
11187,fake-marriage,1
11188,fake-relationship,1
11189,falconry,1
11195,fall-away-series,1
11198,fall-of-angels,1
11199,fall-of-angels-series,1
11200,fallen,1
11201,fallen-angel,1
11202,fallen-angels,1
11203,fallen-angels-series,1
11204,fallen-crest,1
11205,fallen-crest-high,1
11206,fallen-in-love,1
11207,fallen-series,1
11208,fallen-star,1
11209,fallen-star-series,1
11211,falling-kingdoms,1
11212,falling-under,1
11214,fallout,1
11215,false-identity,1
11216,false-teaching,1
11218,fame,1
11219,families,1
11220,families-in-crisis,1
11222,family-and-faith,1
11226,family-drama,1
11227,family-dynamics,1
11228,family-dysfunction,1
11229,family-fiction,1
11231,family-history,1
11232,family-isssues,1
11233,family-issues,1
11235,family-life,1
11237,family-parenting,1
11238,family-problems,1
11239,family-read-aloud,1
11240,family-read-alouds,1
11241,family-relations,1
11242,family-relationship,1
11243,family-relationships,1
11244,family-reunited,1
11247,family-saga,1
11248,family-sagas,1
11249,family-secrets,1
11250,family-series,1
11251,family-storytime,1
11252,family-struggles,1
11254,familypicturebooks,1
11255,famine,1
11258,famous-five,1
11259,famous-five-series,1
11263,famtasy,1
11265,fan-fic,1
11266,fan-fiction,1
11267,fanasty,1
11268,fanatasy,1
11269,fancy-nancy,1
11273,fanfic,1
11274,fanfiction,1
11275,fang,1
11276,fangers,1
11282,fant-epic,1
11283,fantacy,1
11285,fantaisie,1
11286,fantas-a,1
11287,fantascienza,1
11288,fantascienza-fantasy,1
11289,fantasi,1
11290,fantasia,1
11291,fantasia-epica,1
11292,fantasmas,1
11293,fantastic,1
11296,fantastic-fantasy,1
11297,fantastic-four,1
11298,fantastical,1
11299,fantastik,1
11300,fantastik-kurgu,1
11301,fantastika,1
11302,fantastique,1
11303,fantasty,1
11304,fantastyka,1
11305,fantasy,1
11306,fantasy---sci-fi,1
11307,fantasy--sci-fi,1
11308,fantasy-4,1
11309,fantasy-adult,1
11310,fantasy-adventure,1
11311,fantasy-all-ages,1
11312,fantasy-alternative-world,1
11313,fantasy-and-related,1
11314,fantasy-and-sci-fi,1
11315,fantasy-and-science-fiction,1
11316,fantasy-and-scifi,1
11317,fantasy-and-sf,1
11318,fantasy-and-the-like,1
11319,fantasy-art,1
11320,fantasy-book-club,1
11321,fantasy-books,1
11322,fantasy-books-i-ve-enjoyed,1
11323,fantasy-books-must-read,1
11324,fantasy-books-read,1
11325,fantasy-brain,1
11326,fantasy-classic,1
11327,fantasy-classics,1
11328,fantasy-comedy,1
11329,fantasy-contemporary,1
11330,fantasy-dark,1
11331,fantasy-detective,1
11332,fantasy-discworld,1
11333,fantasy-dragonlance,1
11334,fantasy-dragons,1
11335,fantasy-eddings,1
11336,fantasy-epic,1
11337,fantasy-faerie,1
11338,fantasy-favorites,1
11339,fantasy-feist,1
11340,fantasy-fiction,1
11341,fantasy-for-all-ages,1
11342,fantasy-for-everybody,1
11343,fantasy-forgotten-realms,1
11344,fantasy-fun,1
11345,fantasy-general,1
11346,fantasy-gunpowder,1
11347,fantasy-heroic,1
11348,fantasy-high,1
11349,fantasy-historical,1
11350,fantasy-horror,1
11351,fantasy-humor,1
11352,fantasy-humour,1
11353,fantasy-juvenile,1
11354,fantasy-kids,1
11355,fantasy-la-la-la,1
11356,fantasy-magic,1
11357,fantasy-manga,1
11358,fantasy-masterworks,1
11359,fantasy-modern,1
11360,fantasy-mythology,1
11361,fantasy-need-to-read,1
11362,fantasy-novels,1
11363,fantasy-of-manners,1
11364,fantasy-otherworldy,1
11366,fantasy-paranormal,1
11367,fantasy-read,1
11368,fantasy-reads,1
11369,fantasy-romance,1
11370,fantasy-sci-fi,1
11371,fantasy-sci-fi-liesure,1
11372,fantasy-science-fiction,1
11373,fantasy-science-fiction-dystopian,1
11374,fantasy-science-fiction-fairy-tale,1
11375,fantasy-sciencefiction,1
11376,fantasy-scifi,1
11377,fantasy-scifi-futuristic-postapocal,1
11378,fantasy-series,1
11379,fantasy-sf,1
11380,fantasy-sifi,1
11381,fantasy-soft-sci-fi,1
11382,fantasy-supernatural,1
11383,fantasy-sword-and-sorcery,1
11384,fantasy-tbr,1
11385,fantasy-titles,1
11387,fantasy-tolkien,1
11388,fantasy-urban,1
11389,fantasy-urban-fantasy,1
11390,fantasy-vampires,1
11391,fantasy-wensenlijstje,1
11392,fantasy-ya,1
11393,fantasy_sci-fi,1
11394,fantasybooks,1
11395,fantasyland,1
11396,fantasía,1
11397,fante,1
11399,far-east,1
11400,far-future,1
11403,faraway-tree,1
11404,farce,1
11406,faries,1
11407,farland,1
11409,farm,1
11410,farm-animals,1
11411,farm-life,1
11412,farmer,1
11414,farmers,1
11415,farming,1
11416,farms,1
11418,farseer,1
11419,farseer-trilogy,1
11421,farsi-books,1
11422,farsi-literature,1
11424,fascism,1
11425,fashion,1
11427,fashion-and-costumes,1
11428,fashion-books,1
11429,fashion-design,1
11430,fashion-industry,1
11431,fashioncostume,1
11433,fast-paced,1
11440,fate,1
11441,fated-to-be-mated,1
11445,father-and-son,1
11452,father-sons,1
11456,fathers-amp-sons,1
11457,fathers-and-daughters,1
11458,fathers-and-sons,1
11463,faust,1
11487,fave-sci-fi,1
11490,fave-vampire-series,1
11525,favorite-fantasy-books,1
11547,favorite-romance,1
11549,favorite-sci-fi,1
11583,favourite-fantasy,1
11584,favourite-fantasy-novels,1
11586,favourite-horror-and-thriller,1
11600,fbi-profiler,1
11601,fbi-profiler-series,1
11602,fbi-series,1
11603,fbi-thriller,1
11604,fbi-thriller-series,1
11606,fbi-us-attorney-series,1
11609,fear,1
11626,feehan,1
11628,feehan-carpathians,1
11630,feel-good,1
11631,feel-good-books,1
11634,feist,1
11639,felsefe,1
11641,fem,1
11645,female-biographies,1
11646,female-detective,1
11647,female-detectives,1
11648,female-doctor,1
11649,female-fiction,1
11650,female-friendship,1
11652,female-lead,1
11654,female-persuasion,1
11655,female-pi,1
11656,female-pov,1
11657,female-povs,1
11659,female-serial-killer,1
11660,female-spy,1
11663,femdom,1
11664,femini,1
11665,feminism,1
11666,feminism-and-gender,1
11667,feminism-antifeminism,1
11668,feminism-gender,1
11669,feminism-gender-studies,1
11670,feminisme,1
11671,feminismo,1
11672,feminisms,1
11673,feminist,1
11675,feminist-books,1
11676,feminist-fiction,1
11677,feminist-lit,1
11678,feminist-literature,1
11679,feminist-non-fiction,1
11680,feminist-nonfiction,1
11681,feminist-reading,1
11683,feminist-reads,1
11684,feminist-sci-fi,1
11685,feminist-theory,1
11686,feminista,1
11688,feministy,1
11689,femme,1
11690,femme-fatale,1
11691,feral,1
11692,feral-child,1
11703,fertility,1
11705,feudal-japan,1
11706,fever,1
11707,fever-1793,1
11708,fever-series,1
11709,fey,1
11710,feynman,1
11711,ff,1
11712,ff-romance,1
11714,fff,1
11718,fiabe,1
11720,fic,1
11721,fic-fantasy,1
11722,fic-historical,1
11723,fic-lit,1
11724,fic-playscript,1
11726,fic-romance-het,1
11727,fic-science,1
11731,ficcao,1
11732,ficcao-cientifica,1
11733,ficcao-historica,1
11734,ficci-n,1
11735,ficcion,1
11736,ficción,1
11737,ficition-genetic-engineering,1
11738,ficiton,1
11739,fict,1
11740,fictie,1
11741,fictio-fantasy,1
11742,fictioln,1
11743,fiction,1
11744,fiction-,1
11745,fiction-20th-century,1
11746,fiction-2gsafd,1
11747,fiction-action,1
11748,fiction-action-thriller,1
11749,fiction-adult,1
11750,fiction-adventure,1
11751,fiction-american,1
11752,fiction-amish,1
11753,fiction-and-literature,1
11754,fiction-asia,1
11755,fiction-australian,1
11756,fiction-books,1
11758,fiction-canadian,1
11759,fiction-chick-lit,1
11760,fiction-child-rearing,1
11761,fiction-children-s,1
11762,fiction-childrens,1
11763,fiction-christian,1
11764,fiction-classic,1
11765,fiction-classics,1
11766,fiction-contemporary,1
11767,fiction-crime,1
11768,fiction-crime-and-forensics,1
11769,fiction-detective,1
11770,fiction-drama,1
11771,fiction-english,1
11772,fiction-espionage,1
11773,fiction-fantasy,1
11774,fiction-fantasy-and-science-fiction,1
11775,fiction-fun,1
11776,fiction-general,1
11777,fiction-german,1
11778,fiction-graphic-novel,1
11779,fiction-graphic-novels,1
11780,fiction-historical,1
11781,fiction-historical-13th-century,1
11782,fiction-historical-fiction,1
11783,fiction-history,1
11784,fiction-horror,1
11785,fiction-humor,1
11788,fiction-indian,1
11789,fiction-indonesia,1
11790,fiction-indonesian,1
11791,fiction-iranian,1
11792,fiction-italy,1
11793,fiction-japan,1
11794,fiction-lds,1
11795,fiction-legal,1
11796,fiction-lit,1
11797,fiction-literary,1
11798,fiction-literature,1
11799,fiction-medical,1
11800,fiction-military,1
11801,fiction-modern,1
11802,fiction-mysteries,1
11803,fiction-mystery,1
11804,fiction-mystery-crime,1
11805,fiction-mystery-suspense,1
11806,fiction-native-american,1
11807,fiction-non-fiction,1
11808,fiction-novel,1
11809,fiction-novels,1
11810,fiction-novels-etc,1
11811,fiction-old,1
11813,fiction-other,1
11814,fiction-paranormal,1
11815,fiction-picture-books,1
11816,fiction-poetry,1
11817,fiction-political-espionage,1
11819,fiction-richard-ford,1
11820,fiction-romance,1
11821,fiction-romance-sex,1
11822,fiction-sci-fi,1
11823,fiction-science,1
11824,fiction-science-fiction,1
11825,fiction-scifi,1
11826,fiction-series,1
11828,fiction-short,1
11829,fiction-short-stories,1
11830,fiction-sports,1
11831,fiction-spy,1
11832,fiction-suspense,1
11833,fiction-thriller,1
11835,fiction-tr,1
11836,fiction-unclassified,1
11838,fiction-voodoo,1
11839,fiction-war,1
11841,fiction-western,1
11842,fiction-world,1
11843,fiction-wwii,1
11844,fiction-ya,1
11845,fiction-young,1
11846,fiction-young-adult,1
11847,fictional,1
11848,fictional-biography,1
11849,fictional-history,1
11850,fictional-reference,1
11851,fictionalized,1
11852,fictionalized-memoir,1
11853,fictions,1
11854,fictious,1
11855,fictitious,1
11856,ficton,1
11857,ficçao-cientifica,1
11858,ficção,1
11859,ficção-científica,1
11860,ficção-e-fantasia,1
11861,ficção-histórica,1
11863,fifth-grade,1
11865,fifty-shades,1
11866,fifty-shades-of-grey,1
11867,fifty-shades-series,1
11868,fifty-shades-trilogy,1
11869,fight-club,1
11871,fighter,1
11872,fighter-books,1
11873,fighter-mma,1
11874,fighter-romance,1
11875,fighters,1
11876,fighting,1
11877,fighting-for-love,1
11879,figure-drawing,1
11881,fiksi,1
11882,fiksi-anak,1
11883,fiksi-ilmiah,1
11884,fiksi-indo,1
11885,fiksi-indonesia,1
11886,fiksi-islam,1
11887,fiksi-islami,1
11888,fiksi-lokal,1
11889,fiksi-novel,1
11890,fiksi-sejarah,1
11891,fiksi-terjemahan,1
11892,fiksi_indo,1
11893,fiktio,1
11894,fiktion,1
11896,fil-lit,1
11897,filipiniana,1
11898,filipino,1
11901,filipino-books,1
11902,filipino-lit,1
11903,filipino-literature,1
11905,filipino-stories,1
11911,film-novelizations,1
11914,film-studies,1
11921,filmmaking,1
11925,filosof-a,1
11926,filosofi,1
11928,filosofia,1
11929,filosofie,1
11930,filosofía,1
11931,filosófia,1
11932,filozofija,1
11933,filsafat,1
11937,finance,1
11938,finance-and-economics,1
11939,finance-and-investing,1
11940,finance-books,1
11941,finance-business,1
11942,finance-econ,1
11943,finance-economics,1
11944,finance-investing,1
11945,finance-investment,1
11947,finance-self-help,1
11950,financial-books,1
11951,financial-company-history,1
11952,financial-crime,1
11953,financial-crisis,1
11954,financial-education,1
11956,financial-history,1
11957,financial-literacy,1
11958,financial-markets,1
11959,financial-planning,1
11960,financial-terrorism,1
11963,finanzas,1
11964,finanzas-personales,1
11965,finanças,1
11970,find-you-in-the-dark,1
11973,fine-art,1
11974,fine-arts,1
11980,finished-comedy,1
11982,finished-fiction,1
11989,finishing-school,1
11993,finnish-lit,1
11994,finnish-literature,1
11997,fionavar,1
11998,fionavar-tapestry,1
12000,fire,1
12001,fire-and-thorns,1
12002,fire-investigator,1
12003,fire-jumpers,1
12006,firebird,1
12009,firefighting,1
12010,firefly,1
12011,firelight,1
12012,firelight-series,1
12013,fireproof,1
12020,first-chapter-books,1
12021,first-contact,1
12027,first-diesel-series-book,1
12031,first-flight,1
12032,first-grade,1
12036,first-in-series-manga,1
12039,first-law,1
12040,first-law-world,1
12041,first-love,1
12042,first-nations,1
12043,first-nine-weeks,1
12044,first-novels,1
12050,first-sky,1
12056,first-world-war,1
12059,firstborn-series,1
12064,fisheries,1
12066,fisica,1
12067,fisicos,1
12069,fitness-and-health,1
12070,fitness-cookery,1
12074,fitzchivalry,1
12081,five-star-fantasy,1
12090,fixi,1
12092,fizika,1
12105,flaubert,1
12108,flavia-de-luce-series,1
12110,flavia-deluce-mystery,1
12111,flds,1
12113,fleming-ian,1
12114,flight,1
12115,flintlock,1
12116,flintlock-fantasy,1
12117,flipped,1
12118,flood,1
12126,florida-fiction,1
12129,florida-mystery,1
12130,florida-satire,1
12133,flowers,1
12134,flowers-in-the-attic,1
12135,fluff,1
12136,fluffy,1
12137,fluffy-fiction,1
12138,fluke,1
12142,fly-fishing,1
12144,flying-machines,1
12149,fmh-mystery-set-or-wr-pre-1950,1
12153,folk,1
12154,folk-and-fairy-tales,1
12155,folk-books,1
12156,folk-fairy-tales,1
12157,folk-fairytale-myth,1
12158,folk-fairytales-myths,1
12159,folk-tale,1
12160,folk-tales,1
12161,folklore,1
12162,folklore-mythology,1
12163,folktale,1
12164,folktale-fairytale,1
12165,folktales,1
12166,follet,1
12167,follett,1
12175,food,1
12176,food---cooking,1
12179,food-agriculture,1
12180,food-and-cookbooks,1
12181,food-and-cookery,1
12182,food-and-cooking,1
12183,food-and-cuisine,1
12184,food-and-culture,1
12185,food-and-diet,1
12186,food-and-drink,1
12187,food-and-drink-cookbooks,1
12188,food-and-drink-cooking,1
12191,food-and-drinks,1
12192,food-and-health,1
12193,food-and-nutrition,1
12195,food-and-travel,1
12196,food-and-travel-writing,1
12197,food-and-wine,1
12198,food-baking,1
12199,food-beverage-cookbooks,1
12200,food-books,1
12205,food-business,1
12206,food-cook-books,1
12207,food-cookbooks,1
12208,food-cooking,1
12209,food-cooking-nutrition,1
12210,food-cuisine-cooking,1
12211,food-culture,1
12212,food-diet,1
12216,food-ethics,1
12217,food-farming,1
12218,food-fiction,1
12222,food-gardening,1
12226,food-health,1
12227,food-health-cook,1
12228,food-history,1
12229,food-industry,1
12230,food-issues,1
12231,food-lit,1
12232,food-literature,1
12233,food-memoir,1
12234,food-memoirs,1
12235,food-mysteries,1
12237,food-non-fiction,1
12238,food-nutrition,1
12239,food-politics,1
12240,food-preservation,1
12241,food-reads,1
12242,food-reference,1
12243,food-related,1
12244,food-science,1
12245,food-sciences,1
12246,food-studies,1
12248,food-vegan,1
12252,food-writing,1
12253,foodbooks,1
12258,foodie-books,1
12260,foodie-cookbook,1
12262,foodie-fiction,1
12264,foodie-lit,1
12265,foodie-memoirs,1
12275,foodwriting,1
12276,fool-s-gold,1
12277,fool-s-gold-series,1
12278,fools-gold,1
12279,fools-gold-series,1
12283,footbinding,1
12288,for-children,1
12296,for-kids,1
12324,for-the-love-of-twilight,1
12331,for-youth,1
12332,forbidden,1
12333,forbidden-game,1
12334,forbidden-love,1
12335,forbidden-love-affair,1
12336,forbidden-romance,1
12337,force,1
12338,force-marie,1
12339,forced-marriage,1
12340,forced-seduction,1
12344,forecasting,1
12352,foreign-novels,1
12354,foreign-service,1
12355,forensic,1
12356,forensic-anthropologist,1
12357,forensic-anthropology,1
12358,forensic-archaeologist,1
12359,forensic-fiction,1
12360,forensic-medicine-thriller,1
12361,forensic-mysteries,1
12362,forensic-mystery,1
12363,forensic-science,1
12364,forensic-sculptor,1
12365,forensic-thriller,1
12366,forensics,1
12367,forest,1
12368,forest-fires,1
12369,forest-of-hands-and-teeth,1
12370,forest-of-hands-and-teeth-series,1
12373,forever-amber,1
12376,forever-trilogy,1
12377,forever-war,1
12378,forgery,1
12383,forgotten-realms,1
12384,forgotten-realms-novels,1
12385,forgotten-relms,1
12386,forgotten_realms,1
12387,forgottenrealms,1
12390,form-picturebook,1
12393,format-graphic-novel,1
12402,formation,1
12405,formic-wars,1
12408,forsyth,1
12411,fossils,1
12412,foster,1
12413,foster-care,1
12414,foster-children,1
12415,foster-family,1
12416,foster-kids,1
12417,fostering,1
12423,foundation,1
12424,foundation-series,1
12425,foundation-universe,1
12426,foundations-of-literacy,1
12427,founding,1
12428,founding-fathers,1
12434,fourteenth-century,1
12435,fourth-grade,1
12441,fox-and-o-hare,1
12442,fox-and-o-hare-series,1
12446,fractals,1
12447,fractured-fairy-tale,1
12448,fractured-fairy-tales,1
12449,fractured-fairytales,1
12450,frame-up,1
12451,francais,1
12459,francesa,1
12460,francese,1
12461,franceses,1
12463,francia,1
12470,franco-belgian,1
12474,francophone,1
12479,frank-herbert,1
12486,franken,1
12487,frankenstein,1
12488,frankenstein-s,1
12489,frankenstein-series,1
12493,franklin-mystery,1
12495,frankreich,1
12497,franse-literatuur,1
12501,französische-literatur,1
12502,frança,1
12503,français,1
12504,fratire,1
12509,freak-the-mighty,1
12514,freaks,1
12515,freckle-juice,1
12529,free-four,1
12540,free-verse,1
12546,freedom-writers,1
12547,freedonia,1
12556,french-books,1
12557,french-classics,1
12558,french-contemporary,1
12559,french-cooking,1
12561,french-culture,1
12562,french-fiction,1
12564,french-history,1
12565,french-kitty,1
12567,french-lit,1
12568,french-literature,1
12569,french-litterature,1
12571,french-novels,1
12572,french-poetry,1
12573,french-resistance,1
12574,french-resistance-movement,1
12575,french-revolution,1
12576,french-spanish-black-cultural-fusio,1
12578,french-writers,1
12592,friend-zoned,1
12595,friends-first,1
12597,friends-relationships,1
12598,friends-to-lovers,1
12599,friends-with-benefits,1
12600,friendship,1
12601,friendship-women,1
12602,friendships,1
12604,frindle,1
12606,frog-and-toad,1
12607,frog-prince,1
12608,frog-princess,1
12628,frontier,1
12629,frontier-life,1
12630,frontier-stuff,1
12631,frontlines,1
12632,frost,1
12634,froud,1
12635,fruba,1
12638,fruit-farming,1
12640,fruits-basket,1
12650,fugitive,1
12654,full-metal-alchemist,1
12655,full-moon,1
12656,full-moon-o-sagashite,1
12657,full-moon-wo-sagashite,1
12659,fullmetal,1
12660,fullmetal-alchemist,1
12661,fumetti,1
12662,fumetto,1
12666,fun-chick-lit,1
12667,fun-fantasy,1
12668,fun-fiction,1
12671,fun-mystery,1
12674,fun-reads,1
12675,fundamentalism,1
12678,funknown,1
12679,funnies,1
12682,funny-books,1
12683,funny-fiction,1
12684,funny-in-farsi,1
12685,funny-ladies,1
12686,funny-mysteries,1
12687,funny-mystery,1
12689,funny-picture-books,1
12690,funny-romance,1
12693,funny-travel,1
12694,funny-women,1
12696,fushigi-yugi,1
12697,fushigi-yuugi,1
12700,future,1
12702,future-classroom,1
12704,future-history,1
12707,future-world,1
12708,futurism,1
12709,futuristic,1
12710,futuristic-romance,1
12711,futurology,1
12714,fya,1
12721,física,1
12722,físico,1
12723,fútbol,1
12728,g-contemp-realistic-fic,1
12729,g-fantasy,1
12730,g-fantasy-uf,1
12731,g-fiction,1
12734,g-historical-fiction,1
12735,g-history,1
12736,g-horror,1
12738,g-mystery,1
12739,g-nf-bio-autobiography,1
12740,g-nf-narrative-nonfiction,1
12741,g-non-fiction-and-self-help,1
12744,g-paranormal,1
12745,g-paranormalya,1
12746,g-poetry,1
12748,g-sci-fi,1
12750,g-superhero,1
12751,g-traditional-tale,1
12753,g_biografia,1
12754,g_fantasy,1
12756,ga-hoole,1
12760,gabaldon-outlander,1
12765,gabriel-allon-series,1
12773,gabriel-s-inferno,1
12775,gabriels-inferno,1
12780,gahoole,1
12785,gaiman,1
12787,gakuen-alice,1
12788,galactic-empire,1
12789,galapagos,1
12791,gallagher-girls,1
12792,gallagher-girls-series,1
12795,gallese,1
12798,gallic,1
12800,gamache,1
12803,gamblers,1
12804,gambling,1
12805,game,1
12806,game-based,1
12808,game-design,1
12809,game-fiction,1
12810,game-novels,1
12811,game-of-thrones,1
12813,game-theory,1
12814,game-tie-in,1
12815,game-tie-ins,1
12816,game-warden,1
12817,games,1
12818,gamification,1
12819,gaming,1
12821,gang,1
12822,gangs,1
12823,gangster,1
12824,gangsters,1
12828,garcia-marquez,1
12829,garcía-marquez,1
12832,gardening,1
12833,gardening-farming,1
12837,gargoyles,1
12842,garwood,1
12854,gaskell,1
12856,gastronomia,1
12857,gastronomy,1
12860,gatekeepers,1
12864,gatsby,1
12866,gaul,1
12874,gay,1
12875,gay-and-lesbian,1
12876,gay-fantasy,1
12877,gay-fiction,1
12878,gay-history,1
12879,gay-lesbian,1
12880,gay-lit,1
12881,gay-literature,1
12882,gay-marriage,1
12884,gay-romance,1
12885,gay-ya,1
12888,gblt,1
12900,geeks,1
12902,gegenwartsliteratur,1
12903,geisel,1
12905,geisha,1
12907,gelesen,1
12909,gelezen,1
12917,gemmel,1
12918,gemmell,1
12920,gen-x,1
12923,gender,1
12924,gender-and-sexuality,1
12925,gender-bender,1
12926,gender-feminism,1
12927,gender-identity,1
12928,gender-inequality,1
12929,gender-issues,1
12930,gender-roles,1
12931,gender-sexuality,1
12932,gender-studies,1
12933,gender-through-comics,1
12934,gene,1
12936,gene-stratton-porter,1
12937,gene-wolfe,1
12941,general-business,1
12942,general-christian,1
12944,general-cooking,1
12945,general-culture,1
12946,general-fantasy,1
12947,general-fic,1
12948,general-fiction,1
12949,general-fiction-and-lit,1
12950,general-history,1
12951,general-horror,1
12952,general-knowledge,1
12953,general-knowledge-and-humanities,1
12954,general-non-fiction,1
12955,general-nonfiction,1
12956,general-novels,1
12958,general-philosophy,1
12961,general-sci-fi,1
12962,general-science,1
12963,general-science-psychology,1
12964,general-sports,1
12965,generalfiction,1
12966,generals,1
12968,generation-ship,1
12969,generation-x,1
12970,generational,1
12971,generational-mothers-daughters-rela,1
12972,generational-saga,1
12975,genesis-of-shannara,1
12976,genetic,1
12978,genetic-engineering,1
12979,genetics,1
12981,genghis-khan,1
12982,gengis-khan,1
12986,genocide,1
12990,genre-art,1
12991,genre-biography,1
12992,genre-biography-auto-memoir,1
12993,genre-chick-lit,1
12994,genre-christian-fiction,1
12995,genre-classics,1
12996,genre-comics,1
12997,genre-contemporary,1
12998,genre-contemporary-romance,1
12999,genre-cookbooks,1
13000,genre-cyberpunk,1
13001,genre-drama,1
13002,genre-dystopia,1
13003,genre-erotica,1
13004,genre-exposition,1
13005,genre-fantasy,1
13006,genre-fiction,1
13007,genre-graphic-novel,1
13008,genre-historical,1
13009,genre-historical-fantasy,1
13010,genre-historical-fiction,1
13011,genre-historical-romance,1
13012,genre-horror,1
13013,genre-literary-criticism,1
13014,genre-manga,1
13015,genre-mystery,1
13016,genre-narrative-non-fiction,1
13017,genre-new-adult,1
13018,genre-non-fiction,1
13019,genre-nonfiction,1
13020,genre-nonfiction-ref,1
13021,genre-paranormal,1
13022,genre-paranormal-romance,1
13023,genre-philosophy,1
13024,genre-poetry,1
13025,genre-realistic-fiction,1
13027,genre-romance,1
13028,genre-romance-historical,1
13029,genre-romantic-suspense,1
13030,genre-sci-fi,1
13031,genre-science-fiction,1
13032,genre-sf,1
